order_id,customer_id,status
O0077736,C013485,Cancelled
O0077737,C009455,Delivered
O0077738,C007203,Delivered
O0077739,C002351,
O0077740,C004279,
O0077741,C009723,Shipped
O0077742,C019876,Delivered
O0077743,C011413,Shipped
O0077744,C024742,delivered
O0077745,C024105,Returned
O0077746,C009339,Delivered
O0077747,C018510,delivered
O0077748,C009386,Cancelled
O0077749,C022333,Cancelled
O0077750,C008364,Cancelled
O0077751,C009759,Shipped
O0077752,C023569,Shipped
O0077753,C010462,Delivered
O0077754,C019136,Returned
O0077755,C001498,
O0077756,C006035,Cancelled
O0077757,C005639,Returned
O0077758,C015240,Shipped
O0077759,C018884,Delivered
O0077760,C008595,Shipped
O0077761,C014571,Returned
O0077762,C005371,delivered
O0077763,C023133,Shipped
O0077764,C000329,
O0077765,C012536,Shipped
O0077766,C021754,Returned
O0077767,C002823,Delivered
O0077768,C011661,Returned
O0077769,C014705,delivered
O0077770,C010417,Cancelled
O0077771,C018405,delivered
O0077772,C003646,Returned
O0077773,C012901,Shipped
O0077774,C009882,Cancelled
O0077775,C020245,Delivered
O0077776,C015731,Cancelled
O0077777,C024354,Shipped
O0077778,C007365,
O0077779,C011315,delivered
O0077780,C018415,delivered
O0077781,C010449,
O0077782,C019857,Shipped
O0077783,C017893,Shipped
O0077784,C009918,Delivered
O0077785,C007815,Cancelled
O0077786,C015204,Returned
O0077787,C019855,Returned
O0077788,C000772,Cancelled
O0077789,C013622,Shipped
O0077790,C019310,Shipped
O0077791,C019233,delivered
O0077792,C018111,Delivered
O0077793,C021175,Delivered
O0077794,C015960,
O0077795,C010929,Returned
O0077796,C017561,Shipped
O0077797,C007790,Returned
O0077798,C023536,Delivered
O0077799,C014466,delivered
O0077800,C003052,Shipped
O0077801,C006495,
O0077802,C002445,Delivered
O0077803,C002059,Delivered
O0077804,C023764,Shipped
O0077805,C018063,Delivered
O0077806,C000570,
O0077807,C017601,Delivered
O0077808,C008102,Delivered
O0077809,C012279,Cancelled
O0077810,C002100,Cancelled
O0077811,C008926,Returned
O0077812,C001071,
O0077813,C010027,Shipped
O0077814,C013076,Shipped
O0077815,C002235,delivered
O0077816,C018713,Shipped
O0077817,C000827,Delivered
O0077818,C000934,Delivered
O0077819,C004828,delivered
O0077820,C019481,Shipped
O0077821,C006103,delivered
O0077822,C015321,Returned
O0077823,C009729,Cancelled
O0077824,C000166,Delivered
O0077825,C001496,Delivered
O0077826,C010717,Delivered
O0077827,C017132,delivered
O0077828,C013899,Returned
O0077829,C006357,
O0077830,C020638,Returned
O0077831,C017937,Delivered
O0077832,C009905,Returned
O0077833,C007198,Shipped
O0077834,C011455,Shipped
O0077835,C015919,delivered
O0077836,C007051,delivered
O0077837,C024952,Cancelled
O0077838,C020190,delivered
O0077839,C017413,
O0077840,C002436,Shipped
O0077841,C016514,Returned
O0077842,C024905,Shipped
O0077843,C003256,Returned
O0077844,C013773,Cancelled
O0077845,C000881,delivered
O0077846,C018489,Returned
O0077847,C019781,delivered
O0077848,C024866,delivered
O0077849,C016599,Delivered
O0077850,C000834,Delivered
O0077851,C020590,Delivered
O0077852,C012970,Cancelled
O0077853,C015898,
O0077854,C022127,delivered
O0077855,C001189,Delivered
O0077856,C003078,Returned
O0077857,C005783,Shipped
O0077858,C023802,
O0077859,C009058,Cancelled
O0077860,C019661,Delivered
O0077861,C014466,delivered
O0077862,C021577,Shipped
O0077863,C017584,Returned
O0077864,C022225,delivered
O0077865,C022338,Delivered
O0077866,C007008,
O0077867,C002869,Returned
O0077868,C011754,Shipped
O0077869,C015623,
O0077870,C019370,Shipped
O0077871,C002566,Delivered
O0077872,C014653,delivered
O0077873,C024108,Delivered
O0077874,C017703,Returned
O0077875,C011041,Cancelled
O0077876,C003297,Delivered
O0077877,C022880,Cancelled
O0077878,C014441,delivered
O0077879,C012387,delivered
O0077880,C009283,delivered
O0077881,C015562,delivered
O0077882,C007362,Delivered
O0077883,C000243,Delivered
O0077884,C000811,Cancelled
O0077885,C000960,Delivered
O0077886,C024444,Returned
O0077887,C023211,delivered
O0077888,C024095,Cancelled
O0077889,C017916,delivered
O0077890,C004548,Shipped
O0077891,C018400,Cancelled
O0077892,C014440,
O0077893,C012675,Delivered
O0077894,C017259,Returned
O0077895,C000950,delivered
O0077896,C002048,Delivered
O0077897,C014086,delivered
O0077898,C000632,Delivered
O0077899,C002025,Cancelled
O0077900,C004557,delivered
O0077901,C008502,Returned
O0077902,C020204,Returned
O0077903,C009587,delivered
O0077904,C021538,Cancelled
O0077905,C000510,
O0077906,C001714,Delivered
O0077907,C014801,
O0077908,C015647,
O0077909,C021987,delivered
O0077910,C013556,
O0077911,C021395,Returned
O0077912,C009555,Cancelled
O0077913,C016102,delivered
O0077914,C019335,
O0077915,C014515,Returned
O0077916,C008933,Delivered
O0077917,C006800,Returned
O0077918,C001642,Shipped
O0077919,C010162,Cancelled
O0077920,C012619,Shipped
O0077921,C012274,delivered
O0077922,C020205,
O0077923,C013016,Shipped
O0077924,C017396,Returned
O0077925,C019510,Shipped
O0077926,C019857,delivered
O0077927,C022922,Returned
O0077928,C013125,delivered
O0077929,C015938,Cancelled
O0077930,C002513,delivered
O0077931,C011148,
O0077932,C014242,Cancelled
O0077933,C004418,delivered
O0077934,C016723,delivered
O0077935,C016408,Shipped
O0077936,C019967,Shipped
O0077937,C007439,delivered
O0077938,C024100,Delivered
O0077939,C007132,delivered
O0077940,C011329,
O0077941,C019657,Returned
O0077942,C023828,Cancelled
O0077943,C019412,Cancelled
O0077944,C016272,delivered
O0077945,C002254,Shipped
O0077946,C016401,Cancelled
O0077947,C021822,delivered
O0077948,C013445,
O0077949,C020956,delivered
O0077950,C010307,Delivered
O0077951,C012848,delivered
O0077952,C001955,delivered
O0077953,C002007,
O0077954,C004966,Delivered
O0077955,C019554,Delivered
O0077956,C022330,delivered
O0077957,C017016,Delivered
O0077958,C019866,Cancelled
O0077959,C014157,
O0077960,C014939,Cancelled
O0077961,C005013,delivered
O0077962,C016571,Returned
O0077963,C006860,delivered
O0077964,C015129,Shipped
O0077965,C021431,
O0077966,C011689,Shipped
O0077967,C000653,
O0077968,C008719,Returned
O0077969,C009574,delivered
O0077970,C000058,Delivered
O0077971,C010648,
O0077972,C002963,Delivered
O0077973,C012899,Returned
O0077974,C008523,Shipped
O0077975,C019991,delivered
O0077976,C008477,
O0077977,C012797,
O0077978,C004313,delivered
O0077979,C019274,delivered
O0077980,C014620,Shipped
O0077981,C019854,Cancelled
O0077982,C001793,Returned
O0077983,C011100,Shipped
O0077984,C010937,Delivered
O0077985,C019933,
O0077986,C002158,Cancelled
O0077987,C017099,Returned
O0077988,C013703,Shipped
O0077989,C001346,delivered
O0077990,C015596,Shipped
O0077991,C020973,delivered
O0077992,C019042,delivered
O0077993,C004170,
O0077994,C003505,
O0077995,C004664,Shipped
O0077996,C002655,Returned
O0077997,C023560,Shipped
O0077998,C022838,Delivered
O0077999,C019596,Shipped
O0078000,C021582,
O0078001,C021915,Cancelled
O0078002,C012062,Cancelled
O0078003,C003675,Shipped
O0078004,C018353,Cancelled
O0078005,C000077,Shipped
O0078006,C014000,Shipped
O0078007,C022977,delivered
O0078008,C006246,Cancelled
O0078009,C007983,Shipped
O0078010,C022541,
O0078011,C001392,Delivered
O0078012,C000307,delivered
O0078013,C010079,Returned
O0078014,C004041,Shipped
O0078015,C005754,Returned
O0078016,C012651,Delivered
O0078017,C008890,Delivered
O0078018,C006001,Cancelled
O0078019,C011023,Cancelled
O0078020,C006588,Delivered
O0078021,C010417,Shipped
O0078022,C004587,Delivered
O0078023,C008201,Delivered
O0078024,C021763,Returned
O0078025,C006881,Cancelled
O0078026,C020032,Shipped
O0078027,C007708,Cancelled
O0078028,C005428,Returned
O0078029,C005294,Cancelled
O0078030,C020712,Shipped
O0078031,C015220,Cancelled
O0078032,C018593,Returned
O0078033,C016799,Cancelled
O0078034,C021476,delivered
O0078035,C013284,delivered
O0078036,C002029,Shipped
O0078037,C016921,Shipped
O0078038,C009281,Cancelled
O0078039,C012681,Returned
O0078040,C015611,Cancelled
O0078041,C022466,
O0078042,C008270,Delivered
O0078043,C004514,Returned
O0078044,C013577,Cancelled
O0078045,C000956,Cancelled
O0078046,C004223,delivered
O0078047,C009616,Returned
O0078048,C010866,Cancelled
O0078049,C022770,delivered
O0078050,C004499,
O0078051,C021681,Delivered
O0078052,C004613,Returned
O0078053,C019020,Delivered
O0078054,C010590,Shipped
O0078055,C017361,Cancelled
O0078056,C006536,Cancelled
O0078057,C018537,delivered
O0078058,C008032,delivered
O0078059,C018302,
O0078060,C022742,
O0078061,C012203,Shipped
O0078062,C002900,Cancelled
O0078063,C002010,Shipped
O0078064,C023057,Returned
O0078065,C019241,Cancelled
O0078066,C018699,Returned
O0078067,C016559,
O0078068,C005988,delivered
O0078069,C003368,Shipped
O0078070,C009144,Cancelled
O0078071,C022209,Cancelled
O0078072,C001730,Shipped
O0078073,C020930,Cancelled
O0078074,C008415,Returned
O0078075,C005246,Delivered
O0078076,C015404,delivered
O0078077,C002118,delivered
O0078078,C013238,Shipped
O0078079,C023406,Shipped
O0078080,C021340,delivered
O0078081,C001404,delivered
O0078082,C008936,delivered
O0078083,C008700,Returned
O0078084,C001148,Returned
O0078085,C014537,delivered
O0078086,C009071,Returned
O0078087,C010875,Shipped
O0078088,C006430,Shipped
O0078089,C023468,Returned
O0078090,C022368,Returned
O0078091,C022453,Shipped
O0078092,C006283,delivered
O0078093,C021116,Shipped
O0078094,C006328,Returned
O0078095,C004434,Shipped
O0078096,C004029,delivered
O0078097,C018925,delivered
O0078098,C020124,Cancelled
O0078099,C004937,Returned
O0078100,C016213,
O0078101,C012685,Cancelled
O0078102,C023819,Returned
O0078103,C022622,Returned
O0078104,C000869,Delivered
O0078105,C003932,Returned
O0078106,C023962,delivered
O0078107,C004508,delivered
O0078108,C005273,Delivered
O0078109,C021228,Cancelled
O0078110,C015240,
O0078111,C006452,delivered
O0078112,C002168,Cancelled
O0078113,C020253,Cancelled
O0078114,C017899,Delivered
O0078115,C013651,delivered
O0078116,C010283,Returned
O0078117,C023561,delivered
O0078118,C019444,
O0078119,C024767,Cancelled
O0078120,C001165,Returned
O0078121,C018258,
O0078122,C012837,Cancelled
O0078123,C016807,
O0078124,C022830,delivered
O0078125,C012890,Cancelled
O0078126,C024225,
O0078127,C020283,delivered
O0078128,C006889,delivered
O0078129,C001643,Delivered
O0078130,C002787,
O0078131,C008269,Cancelled
O0078132,C014554,Cancelled
O0078133,C009109,Cancelled
O0078134,C007793,Returned
O0078135,C001433,delivered
O0078136,C024050,
O0078137,C017872,delivered
O0078138,C005012,
O0078139,C012528,Shipped
O0078140,C011168,Shipped
O0078141,C011625,Delivered
O0078142,C014802,Delivered
O0078143,C014092,Cancelled
O0078144,C009386,Shipped
O0078145,C015763,Shipped
O0078146,C000315,delivered
O0078147,C018980,Returned
O0078148,C018725,Cancelled
O0078149,C004092,Shipped
O0078150,C003972,Cancelled
O0078151,C000989,Returned
O0078152,C001137,Cancelled
O0078153,C001217,Cancelled
O0078154,C016895,Returned
O0078155,C018826,Cancelled
O0078156,C008504,Shipped
O0078157,C006860,Cancelled
O0078158,C015199,
O0078159,C000864,Delivered
O0078160,C019470,delivered
O0078161,C012515,Cancelled
O0078162,C021824,Returned
O0078163,C020462,
O0078164,C017296,Returned
O0078165,C024017,Delivered
O0078166,C001703,Shipped
O0078167,C019835,Delivered
O0078168,C017391,Returned
O0078169,C001557,Delivered
O0078170,C023989,delivered
O0078171,C016358,Shipped
O0078172,C012404,delivered
O0078173,C018540,Returned
O0078174,C018014,Delivered
O0078175,C006449,delivered
O0078176,C005330,
O0078177,C009957,Returned
O0078178,C012013,delivered
O0078179,C005570,
O0078180,C004458,Shipped
O0078181,C013680,Shipped
O0078182,C020765,Delivered
O0078183,C019010,delivered
O0078184,C011545,Shipped
O0078185,C020633,Cancelled
O0078186,C000653,
O0078187,C003056,delivered
O0078188,C014175,Cancelled
O0078189,C002396,delivered
O0078190,C011025,delivered
O0078191,C022942,Returned
O0078192,C000443,Shipped
O0078193,C009589,delivered
O0078194,C021553,Delivered
O0078195,C011972,Delivered
O0078196,C011901,
O0078197,C016352,Delivered
O0078198,C003686,delivered
O0078199,C021530,delivered
O0078200,C008357,Cancelled
O0078201,C001901,
O0078202,C021348,
O0078203,C013901,delivered
O0078204,C002025,delivered
O0078205,C022803,Cancelled
O0078206,C002135,Returned
O0078207,C018750,Shipped
O0078208,C022448,
O0078209,C005340,Shipped
O0078210,C012925,Shipped
O0078211,C007802,Returned
O0078212,C010424,Cancelled
O0078213,C002500,delivered
O0078214,C008381,Returned
O0078215,C000291,
O0078216,C008779,Shipped
O0078217,C016892,Shipped
O0078218,C024398,Returned
O0078219,C018336,Shipped
O0078220,C007022,Returned
O0078221,C002971,Returned
O0078222,C008286,Shipped
O0078223,C023791,Returned
O0078224,C006344,Cancelled
O0078225,C015859,Returned
O0078226,C014090,delivered
O0078227,C006201,Cancelled
O0078228,C007387,delivered
O0078229,C007501,delivered
O0078230,C017746,Cancelled
O0078231,C012747,Returned
O0078232,C012517,delivered
O0078233,C012833,Shipped
O0078234,C019089,Returned
O0078235,C019130,delivered
O0078236,C011837,delivered
O0078237,C004109,Delivered
O0078238,C005150,Cancelled
O0078239,C011362,Returned
O0078240,C001796,delivered
O0078241,C013298,delivered
O0078242,C008034,Delivered
O0078243,C010388,
O0078244,C011738,delivered
O0078245,C002569,Returned
O0078246,C016280,delivered
O0078247,C020363,Shipped
O0078248,C014365,delivered
O0078249,C010192,Delivered
O0078250,C000772,
O0078251,C015160,Delivered
O0078252,C003042,Cancelled
O0078253,C017048,delivered
O0078254,C024297,Shipped
O0078255,C018512,Shipped
O0078256,C002885,Shipped
O0078257,C013190,delivered
O0078258,C016296,Shipped
O0078259,C009362,Shipped
O0078260,C015195,
O0078261,C023301,Cancelled
O0078262,C012692,Delivered
O0078263,C012803,Cancelled
O0078264,C007654,Returned
O0078265,C015769,
O0078266,C011740,Cancelled
O0078267,C022078,Shipped
O0078268,C007112,Returned
O0078269,C021441,Shipped
O0078270,C001832,
O0078271,C023892,Delivered
O0078272,C006332,Returned
O0078273,C012360,delivered
O0078274,C011516,Cancelled
O0078275,C017846,Cancelled
O0078276,C004969,Shipped
O0078277,C019578,Shipped
O0078278,C016344,Delivered
O0078279,C004041,Shipped
O0078280,C010385,Delivered
O0078281,C002881,Cancelled
O0078282,C021707,
O0078283,C021360,Cancelled
O0078284,C001897,Shipped
O0078285,C005577,Cancelled
O0078286,C018683,Returned
O0078287,C022648,Returned
O0078288,C009610,delivered
O0078289,C009673,Delivered
O0078290,C015698,Shipped
O0078291,C007735,
O0078292,C005317,Shipped
O0078293,C022347,Shipped
O0078294,C008598,delivered
O0078295,C000451,Cancelled
O0078296,C018617,Returned
O0078297,C006198,Cancelled
O0078298,C022955,Delivered
O0078299,C016684,Delivered
O0078300,C022067,delivered
O0078301,C013323,Returned
O0078302,C009763,Delivered
O0078303,C011072,Delivered
O0078304,C004466,Shipped
O0078305,C015809,delivered
O0078306,C009862,Shipped
O0078307,C003070,Returned
O0078308,C019269,Shipped
O0078309,C003495,delivered
O0078310,C013318,Shipped
O0078311,C004242,Returned
O0078312,C019817,Returned
O0078313,C019933,Cancelled
O0078314,C016597,
O0078315,C004894,
O0078316,C012521,Shipped
O0078317,C001241,Delivered
O0078318,C006858,Returned
O0078319,C015897,Delivered
O0078320,C020449,Delivered
O0078321,C002670,Returned
O0078322,C013542,Returned
O0078323,C007492,Returned
O0078324,C024335,delivered
O0078325,C014567,
O0078326,C006495,Cancelled
O0078327,C017125,Shipped
O0078328,C024103,Delivered
O0078329,C013025,delivered
O0078330,C000130,
O0078331,C019122,Delivered
O0078332,C001501,Cancelled
O0078333,C006248,
O0078334,C024622,Returned
O0078335,C000084,Delivered
O0078336,C000196,Returned
O0078337,C008592,Shipped
O0078338,C023337,Delivered
O0078339,C005041,Delivered
O0078340,C010256,Delivered
O0078341,C016386,
O0078342,C022665,delivered
O0078343,C005841,delivered
O0078344,C014983,delivered
O0078345,C013952,Delivered
O0078346,C024310,delivered
O0078347,C001914,Shipped
O0078348,C024068,Returned
O0078349,C002574,Shipped
O0078350,C016039,Delivered
O0078351,C002889,delivered
O0078352,C012629,
O0078353,C008595,
O0078354,C000854,Delivered
O0078355,C007430,
O0078356,C015715,delivered
O0078357,C012126,Cancelled
O0078358,C000982,delivered
O0078359,C016470,
O0078360,C010089,Delivered
O0078361,C012918,Returned
O0078362,C023638,
O0078363,C003462,
O0078364,C012294,Delivered
O0078365,C019971,Shipped
O0078366,C022379,Returned
O0078367,C006613,
O0078368,C005595,
O0078369,C020617,Returned
O0078370,C009303,Delivered
O0078371,C021835,Cancelled
O0078372,C017156,
O0078373,C013228,Returned
O0078374,C005211,
O0078375,C015967,Delivered
O0078376,C013650,delivered
O0078377,C001901,Shipped
O0078378,C006258,Shipped
O0078379,C009221,Delivered
O0078380,C012999,delivered
O0078381,C002965,delivered
O0078382,C000184,Delivered
O0078383,C018367,Delivered
O0078384,C017997,Delivered
O0078385,C012859,Delivered
O0078386,C001114,
O0078387,C017602,
O0078388,C012186,Cancelled
O0078389,C016372,
O0078390,C011330,
O0078391,C022643,Cancelled
O0078392,C023013,Delivered
O0078393,C003999,
O0078394,C010370,Delivered
O0078395,C007098,
O0078396,C008639,delivered
O0078397,C008088,Cancelled
O0078398,C012454,Delivered
O0078399,C024611,Cancelled
O0078400,C005457,Shipped
O0078401,C016012,Shipped
O0078402,C024576,delivered
O0078403,C002810,Returned
O0078404,C006518,Shipped
O0078405,C022218,Delivered
O0078406,C007839,Cancelled
O0078407,C024914,
O0078408,C018303,Delivered
O0078409,C024881,delivered
O0078410,C013599,Delivered
O0078411,C022029,Returned
O0078412,C007616,delivered
O0078413,C012286,Delivered
O0078414,C010690,
O0078415,C017747,delivered
O0078416,C006115,Cancelled
O0078417,C024187,Cancelled
O0078418,C018122,Shipped
O0078419,C012894,Delivered
O0078420,C023048,Shipped
O0078421,C000379,Cancelled
O0078422,C016375,
O0078423,C013881,Shipped
O0078424,C001114,delivered
O0078425,C020612,
O0078426,C012588,
O0078427,C019858,Shipped
O0078428,C007287,Cancelled
O0078429,C016893,Shipped
O0078430,C014831,Shipped
O0078431,C021737,delivered
O0078432,C000124,
O0078433,C021406,Shipped
O0078434,C009057,Cancelled
O0078435,C004894,Cancelled
O0078436,C002736,
O0078437,C018356,delivered
O0078438,C019919,Cancelled
O0078439,C023253,Returned
O0078440,C009322,Delivered
O0078441,C013948,Cancelled
O0078442,C023841,Returned
O0078443,C024457,delivered
O0078444,C020377,Shipped
O0078445,C007751,delivered
O0078446,C002594,Shipped
O0078447,C020314,Returned
O0078448,C011663,Shipped
O0078449,C016916,Shipped
O0078450,C019836,delivered
O0078451,C013985,
O0078452,C008035,delivered
O0078453,C013286,Shipped
O0078454,C004838,Cancelled
O0078455,C000990,Shipped
O0078456,C013772,Delivered
O0078457,C023459,Returned
O0078458,C022703,delivered
O0078459,C023750,Shipped
O0078460,C024102,Returned
O0078461,C016250,Delivered
O0078462,C000738,delivered
O0078463,C002438,Delivered
O0078464,C016697,Returned
O0078465,C015672,Cancelled
O0078466,C001855,Cancelled
O0078467,C005151,Returned
O0078468,C004666,Delivered
O0078469,C012561,Returned
O0078470,C002091,Shipped
O0078471,C016108,Shipped
O0078472,C009542,delivered
O0078473,C007265,Cancelled
O0078474,C016614,Returned
O0078475,C006710,delivered
O0078476,C008966,Cancelled
O0078477,C000978,Shipped
O0078478,C020159,Returned
O0078479,C002194,delivered
O0078480,C021068,Cancelled
O0078481,C011682,Returned
O0078482,C000416,Shipped
O0078483,C024224,Shipped
O0078484,C002218,Shipped
O0078485,C010460,Returned
O0078486,C014803,delivered
O0078487,C002470,
O0078488,C015437,
O0078489,C010588,Delivered
O0078490,C012454,Delivered
O0078491,C007160,delivered
O0078492,C021833,Delivered
O0078493,C008614,
O0078494,C002054,
O0078495,C021445,Delivered
O0078496,C006969,Shipped
O0078497,C024275,Shipped
O0078498,C016445,
O0078499,C016356,Delivered
O0078500,C008850,Shipped
O0078501,C021708,delivered
O0078502,C014431,Shipped
O0078503,C008118,Shipped
O0078504,C023383,Delivered
O0078505,C002273,Returned
O0078506,C021686,
O0078507,C008569,Delivered
O0078508,C015925,Cancelled
O0078509,C023776,Delivered
O0078510,C004221,
O0078511,C007316,Cancelled
O0078512,C022240,Cancelled
O0078513,C001802,
O0078514,C008085,Shipped
O0078515,C020570,Returned
O0078516,C020570,Delivered
O0078517,C023705,
O0078518,C008454,Delivered
O0078519,C019840,
O0078520,C013904,Cancelled
O0078521,C009303,Shipped
O0078522,C002835,Returned
O0078523,C007616,Cancelled
O0078524,C003337,Cancelled
O0078525,C007844,
O0078526,C007304,
O0078527,C004018,Delivered
O0078528,C000222,Shipped
O0078529,C007207,Delivered
O0078530,C013634,Delivered
O0078531,C006025,delivered
O0078532,C005844,delivered
O0078533,C011504,delivered
O0078534,C001482,Delivered
O0078535,C007732,delivered
O0078536,C011176,Delivered
O0078537,C008980,
O0078538,C022149,Cancelled
O0078539,C023229,Delivered
O0078540,C004470,Shipped
O0078541,C009018,Returned
O0078542,C017639,Returned
O0078543,C014874,Returned
O0078544,C013248,
O0078545,C009072,
O0078546,C021661,delivered
O0078547,C018814,Shipped
O0078548,C004660,Shipped
O0078549,C014147,
O0078550,C014173,Returned
O0078551,C023625,Cancelled
O0078552,C017237,Shipped
O0078553,C020177,delivered
O0078554,C002700,Returned
O0078555,C001420,delivered
O0078556,C012677,
O0078557,C003101,Shipped
O0078558,C019867,Shipped
O0078559,C015735,Returned
O0078560,C015636,Returned
O0078561,C002249,Shipped
O0078562,C015741,Shipped
O0078563,C023672,Shipped
O0078564,C000622,delivered
O0078565,C017770,Returned
O0078566,C019304,Shipped
O0078567,C022754,Returned
O0078568,C024638,
O0078569,C006526,Returned
O0078570,C000639,Returned
O0078571,C002238,Delivered
O0078572,C024003,Returned
O0078573,C002027,Delivered
O0078574,C020974,Cancelled
O0078575,C021034,Returned
O0078576,C006899,delivered
O0078577,C004686,
O0078578,C000283,Shipped
O0078579,C021761,Cancelled
O0078580,C008740,delivered
O0078581,C012763,Delivered
O0078582,C012397,
O0078583,C012255,Delivered
O0078584,C001688,Cancelled
O0078585,C024737,Cancelled
O0078586,C003085,Delivered
O0078587,C010756,delivered
O0078588,C017878,Returned
O0078589,C000482,delivered
O0078590,C007449,Shipped
O0078591,C007700,Cancelled
O0078592,C002419,
O0078593,C018738,Returned
O0078594,C000277,
O0078595,C002099,
O0078596,C002053,Delivered
O0078597,C002872,Cancelled
O0078598,C002960,Delivered
O0078599,C007153,Returned
O0078600,C004163,Cancelled
O0078601,C024855,delivered
O0078602,C017788,
O0078603,C024905,Cancelled
O0078604,C006058,Cancelled
O0078605,C015074,delivered
O0078606,C022370,Returned
O0078607,C010167,Delivered
O0078608,C001132,Shipped
O0078609,C011365,delivered
O0078610,C003796,
O0078611,C018934,Cancelled
O0078612,C021052,delivered
O0078613,C001956,delivered
O0078614,C009958,Returned
O0078615,C005305,Returned
O0078616,C007011,Cancelled
O0078617,C024504,Cancelled
O0078618,C024467,Shipped
O0078619,C012862,Delivered
O0078620,C023734,
O0078621,C017619,Returned
O0078622,C022279,Delivered
O0078623,C007819,Delivered
O0078624,C020744,Shipped
O0078625,C003020,Returned
O0078626,C020170,
O0078627,C009124,Shipped
O0078628,C012895,Cancelled
O0078629,C017312,Returned
O0078630,C007515,Cancelled
O0078631,C016468,delivered
O0078632,C021762,Returned
O0078633,C003154,Cancelled
O0078634,C019505,Delivered
O0078635,C005827,Delivered
O0078636,C014939,Cancelled
O0078637,C021728,Returned
O0078638,C004344,Returned
O0078639,C021502,Returned
O0078640,C013502,Delivered
O0078641,C011323,delivered
O0078642,C021352,Delivered
O0078643,C006204,Cancelled
O0078644,C000031,Returned
O0078645,C004480,
O0078646,C013995,Delivered
O0078647,C007124,Cancelled
O0078648,C021675,Delivered
O0078649,C012031,Returned
O0078650,C011960,
O0078651,C014482,Cancelled
O0078652,C011176,Delivered
O0078653,C018573,
O0078654,C005999,Cancelled
O0078655,C024115,Delivered
O0078656,C023140,
O0078657,C024642,Delivered
O0078658,C004483,delivered
O0078659,C005385,
O0078660,C004824,Shipped
O0078661,C009884,
O0078662,C006232,Cancelled
O0078663,C024057,Cancelled
O0078664,C014299,Shipped
O0078665,C015594,delivered
O0078666,C007260,Shipped
O0078667,C009212,Delivered
O0078668,C022859,Shipped
O0078669,C003110,Shipped
O0078670,C006112,delivered
O0078671,C015509,Returned
O0078672,C007007,Cancelled
O0078673,C003387,Delivered
O0078674,C004693,Shipped
O0078675,C016986,Shipped
O0078676,C024483,Delivered
O0078677,C015764,Delivered
O0078678,C021804,Delivered
O0078679,C014837,delivered
O0078680,C007759,delivered
O0078681,C015957,Cancelled
O0078682,C006854,Returned
O0078683,C004165,Shipped
O0078684,C024889,Delivered
O0078685,C020875,Delivered
O0078686,C000477,Cancelled
O0078687,C019477,Returned
O0078688,C017035,Returned
O0078689,C021956,Delivered
O0078690,C019432,Delivered
O0078691,C024144,Shipped
O0078692,C003330,Returned
O0078693,C019394,Returned
O0078694,C023779,Cancelled
O0078695,C024122,Cancelled
O0078696,C019147,Returned
O0078697,C016837,
O0078698,C023283,Shipped
O0078699,C021637,Shipped
O0078700,C017874,Returned
O0078701,C003702,Cancelled
O0078702,C000622,Cancelled
O0078703,C006905,Cancelled
O0078704,C019728,Returned
O0078705,C003347,
O0078706,C015570,delivered
O0078707,C006069,Returned
O0078708,C020466,delivered
O0078709,C018684,Returned
O0078710,C005769,delivered
O0078711,C017557,Delivered
O0078712,C016612,Delivered
O0078713,C014667,
O0078714,C012412,Cancelled
O0078715,C022268,Shipped
O0078716,C015095,Delivered
O0078717,C007283,Delivered
O0078718,C001370,delivered
O0078719,C007187,Delivered
O0078720,C001704,
O0078721,C001721,Delivered
O0078722,C015425,Shipped
O0078723,C011853,delivered
O0078724,C015059,Delivered
O0078725,C019344,Cancelled
O0078726,C000185,Returned
O0078727,C019686,Cancelled
O0078728,C004671,Cancelled
O0078729,C015352,
O0078730,C022981,Returned
O0078731,C018852,
O0078732,C002539,
O0078733,C018152,delivered
O0078734,C017036,
O0078735,C006014,Returned
O0078736,C005315,Delivered
O0078737,C024908,delivered
O0078738,C005420,
O0078739,C019074,Cancelled
O0078740,C009863,Shipped
O0078741,C013328,delivered
O0078742,C019723,Cancelled
O0078743,C012276,
O0078744,C016621,delivered
O0078745,C013886,Delivered
O0078746,C009102,Delivered
O0078747,C010276,
O0078748,C018663,Shipped
O0078749,C001529,Delivered
O0078750,C012668,
O0078751,C018103,Delivered
O0078752,C022250,Cancelled
O0078753,C010491,Shipped
O0078754,C017209,Shipped
O0078755,C008855,Cancelled
O0078756,C017745,delivered
O0078757,C022050,Cancelled
O0078758,C003586,Delivered
O0078759,C011370,Cancelled
O0078760,C004116,Returned
O0078761,C021869,Cancelled
O0078762,C007757,Shipped
O0078763,C024719,delivered
O0078764,C014835,delivered
O0078765,C016239,Shipped
O0078766,C017478,
O0078767,C011173,Shipped
O0078768,C015237,Shipped
O0078769,C011169,
O0078770,C024223,Cancelled
O0078771,C022327,Delivered
O0078772,C013024,Returned
O0078773,C012698,delivered
O0078774,C017624,
O0078775,C022122,Delivered
O0078776,C003421,Delivered
O0078777,C009694,
O0078778,C000243,Shipped
O0078779,C003718,Delivered
O0078780,C005134,Delivered
O0078781,C021936,delivered
O0078782,C010766,Shipped
O0078783,C000085,Returned
O0078784,C022915,Cancelled
O0078785,C015738,delivered
O0078786,C008346,Delivered
O0078787,C017180,delivered
O0078788,C005918,Cancelled
O0078789,C021612,Delivered
O0078790,C011559,
