payment_id,order_id,payment_method,amount
PAY0076152,O0031731,COD,12737.05
PAY0076153,O0047026,UPI,449.32
PAY0076154,O0050030,UPI,1537.18
PAY0076155,O0087938,UPI,22291.75
PAY0076156,O0070721,Unknown,20819.1
PAY0076157,O0087849,COD,11842.67
PAY0076158,O0018324,UPI,11887.31
PAY0076159,O0075296,Unknown,15648.85
PAY0076160,O0066207,Card,18361.59
PAY0076161,O0031246,UPI,6404.46
PAY0076162,O0051175,COD,15552.26
PAY0076163,O0030994,Unknown,17501.38
PAY0076164,O0091974,Unknown,17350.59
PAY0076165,O0026542,Card,19821.31
PAY0076166,O0073230,NetBanking,6735.84
PAY0076167,O0060280,Card,16801.41
PAY0076168,O0013024,Unknown,7455.02
PAY0076169,O0031937,NetBanking,23848.25
PAY0076170,O0006339,COD,16233.61
PAY0076171,O0049587,UPI,10654.83
PAY0076172,O0002162,COD,12980.08
PAY0076173,O0086664,NetBanking,15881.65
PAY0076174,O0042983,Unknown,19748.97
PAY0076175,O0022199,Card,11831.19
PAY0076176,O0049215,Card,10730.51
PAY0076177,O0031464,Unknown,14175.28
PAY0076178,O0093516,Unknown,14807.29
PAY0076179,O0000325,COD,1984.06
PAY0076180,O0028916,COD,9450.27
PAY0076181,O0009113,Unknown,21130.48
PAY0076182,O0049601,NetBanking,17365.74
PAY0076184,O0029947,Unknown,2971.06
PAY0076185,O0045925,UPI,1714.46
PAY0076186,O0085845,Unknown,4325.21
PAY0076187,O0075875,UPI,2404.97
PAY0076188,O0078255,UPI,15926.83
PAY0076189,O0053065,COD,10057.01
PAY0076190,O0089119,Unknown,21941.92
PAY0076191,O0070673,UPI,17507.85
PAY0076192,O0031742,UPI,1129.62
PAY0076193,O0087595,Unknown,17356.79
PAY0076194,O0058849,UPI,9251.99
PAY0076195,O0076473,COD,3704.59
PAY0076196,O0007044,UPI,13659.45
PAY0076197,O0092005,Card,18414.97
PAY0076198,O0096160,UPI,14453.93
PAY0076199,O0093217,Unknown,1313.6
PAY0076200,O0065140,COD,19331.71
PAY0076201,O0077472,Card,4498.07
PAY0076202,O0017311,COD,2593.63
PAY0076203,O0065211,Card,10658.43
PAY0076204,O0052308,UPI,10617.16
PAY0076205,O0042120,Unknown,22191.81
PAY0076206,O0021275,COD,15752.13
PAY0076207,O0040089,COD,18284.72
PAY0076208,O0070512,Card,18310.95
PAY0076209,O0014024,Card,4489.22
PAY0076210,O0036603,NetBanking,15886.68
PAY0076211,O0071568,Unknown,14874.75
PAY0076212,O0089020,Unknown,2990.71
PAY0076213,O0078728,Card,12626.3
PAY0076214,O0053641,Unknown,1383.39
PAY0076215,O0042599,UPI,12949.04
PAY0076216,O0059477,Card,16010.34
PAY0076217,O0077636,Card,1422.21
PAY0076218,O0099445,UPI,20006.86
PAY0076219,O0080825,UPI,13936.97
PAY0076220,O0035058,UPI,16844.88
PAY0076221,O0037121,Card,8564.05
PAY0076222,O0058249,Unknown,1710.75
PAY0076223,O0049768,UPI,14488.84
PAY0076224,O0090231,UPI,18274.44
PAY0076225,O0037312,UPI,13887.14
PAY0076226,O0020245,UPI,16218.78
PAY0076227,O0089876,UPI,5926.93
PAY0076228,O0062601,Card,13492.9
PAY0076229,O0012523,COD,18895.69
PAY0076230,O0094726,NetBanking,22209.4
PAY0076231,O0012407,Card,5127.18
PAY0076232,O0099766,NetBanking,2530.56
PAY0076234,O0014949,Card,21532.35
PAY0076235,O0019864,Card,8272.54
PAY0076236,O0001167,NetBanking,24323.49
PAY0076237,O0080620,UPI,14336.11
PAY0076238,O0020380,NetBanking,13013.85
PAY0076239,O0075792,NetBanking,2430.51
PAY0076240,O0075070,UPI,883.5
PAY0076241,O0079718,Unknown,3415.57
PAY0076242,O0034395,UPI,22568.05
PAY0076243,O0035178,UPI,8739.62
PAY0076244,O0027605,NetBanking,9146.26
PAY0076245,O0054433,Card,13728.46
PAY0076246,O0046136,COD,15350.18
PAY0076247,O0053995,Card,14972.4
PAY0076248,O0008923,UPI,17979.17
PAY0076249,O0019257,NetBanking,4468.16
PAY0076250,O0053424,COD,20271.37
PAY0076251,O0032585,Card,9315.42
PAY0076252,O0037985,NetBanking,12209.64
PAY0076253,O0035234,Card,23035.57
PAY0076254,O0070840,UPI,6948.8
PAY0076255,O0050047,UPI,2561.04
PAY0076256,O0074765,COD,1573.13
PAY0076257,O0030349,COD,8309.77
PAY0076258,O0028544,Card,19968.14
PAY0076259,O0021297,UPI,11017.34
PAY0076260,O0075874,UPI,11545.74
PAY0076261,O0076537,NetBanking,5987.24
PAY0076262,O0055191,Unknown,7657.02
PAY0076263,O0024620,Card,20905.04
PAY0076264,O0072245,NetBanking,2811.71
PAY0076265,O0089602,UPI,11717.3
PAY0076266,O0004617,NetBanking,20000.14
PAY0076267,O0010993,Unknown,24866.69
PAY0076268,O0018271,Card,5848.05
PAY0076269,O0007070,UPI,10941.11
PAY0076270,O0038587,Unknown,17646.21
PAY0076271,O0001502,Card,20949.53
PAY0076272,O0093618,COD,20751.11
PAY0076273,O0063262,Unknown,14918.49
PAY0076274,O0083403,COD,13021.99
PAY0076275,O0088032,Unknown,-17.55
PAY0076276,O0052422,COD,19649.95
PAY0076277,O0081613,COD,4801.84
PAY0076278,O0055893,NetBanking,18851.71
PAY0076279,O0089525,Unknown,24099.95
PAY0076280,O0026618,Unknown,4249.47
PAY0076281,O0001488,NetBanking,17303.2
PAY0076282,O0079803,Unknown,11346.74
PAY0076283,O0078400,COD,12178.37
PAY0076284,O0084151,NetBanking,17524.78
PAY0076285,O0012129,Unknown,17484.69
PAY0076286,O0095488,UPI,8275.13
PAY0076287,O0096897,Card,6629.78
PAY0076288,O0010592,UPI,23691.5
PAY0076289,O0039491,Unknown,14788.32
PAY0076290,O0021768,Unknown,8553.02
PAY0076292,O0086715,UPI,17245.38
PAY0076293,O0073107,COD,9005.85
PAY0076294,O0047089,COD,13054.29
PAY0076295,O0024102,COD,23118.64
PAY0076296,O0036135,UPI,6100.46
PAY0076297,O0035471,UPI,23812.01
PAY0076298,O0081451,COD,5239.3
PAY0076299,O0042505,Card,2385.23
PAY0076300,O0089070,COD,10128.4
PAY0076301,O0079539,Card,6912.91
PAY0076302,O0024749,NetBanking,8807.78
PAY0076303,O0075034,Card,14554.12
PAY0076304,O0087503,NetBanking,4231.27
PAY0076305,O0043716,COD,5850.16
PAY0076306,O0009045,UPI,23284.25
PAY0076307,O0098574,UPI,16302.21
PAY0076308,O0072760,Unknown,8602.96
PAY0076309,O0013010,Unknown,11396.95
PAY0076310,O0094902,Unknown,17563.83
PAY0076311,O0022724,COD,12173.22
PAY0076312,O0052307,UPI,17316.06
PAY0076313,O0058346,UPI,13289.97
PAY0076314,O0026673,Unknown,10996.12
PAY0076315,O0035652,Unknown,4107.56
PAY0076316,O0059002,UPI,4204.78
PAY0076317,O0080701,COD,11814.63
PAY0076318,O0004732,Card,3577.07
PAY0076319,O0096150,UPI,23826.96
PAY0076320,O0030638,UPI,6149.57
PAY0076321,O0039200,UPI,23524.45
PAY0076322,O0006947,Card,19996.66
PAY0076323,O0011801,UPI,3522.04
PAY0076324,O0084149,Card,11051.83
PAY0076325,O0023714,Card,4665.67
PAY0076326,O0097062,Unknown,10369.04
PAY0076327,O0007253,Card,854.62
PAY0076328,O0028316,UPI,1732.68
PAY0076329,O0064871,UPI,14570.59
PAY0076330,O0072555,COD,7246.45
PAY0076331,O0036623,NetBanking,173.57
PAY0076332,O0093605,COD,18192.09
PAY0076333,O0098929,NetBanking,1269.51
PAY0076334,O0089440,Card,10869.41
PAY0076335,O0025726,Card,3882.92
PAY0076336,O0040136,Unknown,22461.01
PAY0076337,O0002140,Unknown,24901.46
PAY0076338,O0087444,NetBanking,13344.48
PAY0076339,O0088919,COD,20226.47
PAY0076340,O0022550,UPI,11321.54
PAY0076341,O0090043,Unknown,14417.48
PAY0076342,O0031119,UPI,13382.86
PAY0076343,O0095714,Card,20638.27
PAY0076344,O0095279,UPI,15380.51
PAY0076345,O0077815,Unknown,15150.71
PAY0076346,O0091543,Unknown,9303.86
PAY0076347,O0083750,UPI,20344.14
PAY0076348,O0088003,UPI,16777.87
PAY0076349,O0033993,COD,22011.85
PAY0076350,O0060491,COD,2594.33
PAY0076351,O0079763,NetBanking,22446.56
PAY0076352,O0024183,NetBanking,24385.45
PAY0076353,O0098613,NetBanking,6129.86
PAY0076354,O0065601,UPI,19364.69
PAY0076355,O0069165,Card,7633.23
PAY0076356,O0089571,UPI,5306.55
PAY0076357,O0023965,UPI,682.07
PAY0076358,O0055071,Card,21866.53
PAY0076359,O0047209,Unknown,12604.69
PAY0076360,O0027071,Card,23021.28
PAY0076361,O0097515,Unknown,20791.21
PAY0076362,O0051908,NetBanking,8392.84
PAY0076363,O0004650,UPI,1922.39
PAY0076364,O0066732,Unknown,19453.14
PAY0076365,O0041013,UPI,15059.42
PAY0076366,O0004266,COD,1635.92
PAY0076367,O0089063,UPI,24801.84
PAY0076368,O0043443,Unknown,12930.09
PAY0076369,O0062300,Card,3848.74
PAY0076370,O0011336,NetBanking,7819.27
PAY0076371,O0086203,COD,18611.46
PAY0076372,O0062352,Card,7659.79
PAY0076373,O0095847,NetBanking,10349.23
PAY0076374,O0010207,Unknown,9594.54
PAY0076375,O0007802,Card,20149.91
PAY0076376,O0038917,Unknown,11233.08
PAY0076377,O0020568,UPI,16743.52
PAY0076378,O0079513,COD,15638.76
PAY0076379,O0070834,NetBanking,6800.22
PAY0076380,O0076915,Unknown,18290.37
PAY0076381,O0097935,UPI,9393.13
PAY0076382,O0081046,NetBanking,24805.42
PAY0076383,O0064807,COD,5081.12
PAY0076384,O0058587,COD,19009.73
PAY0076385,O0085036,Card,23423.41
PAY0076386,O0094726,Card,10842.46
PAY0076387,O0007128,NetBanking,21878.83
PAY0076388,O0088954,COD,6174.09
PAY0076389,O0072589,UPI,9675.09
PAY0076390,O0084437,NetBanking,17208.55
PAY0076391,O0055454,COD,24418.57
PAY0076392,O0047618,NetBanking,9417.37
PAY0076393,O0038740,Card,10843.31
PAY0076394,O0089482,COD,22501.33
PAY0076395,O0099318,Card,14010.02
PAY0076396,O0071202,Card,848.17
PAY0076397,O0043697,UPI,24047.16
PAY0076398,O0045081,Unknown,13649.11
PAY0076399,O0082810,COD,12951.42
PAY0076400,O0049531,UPI,16460.54
PAY0076401,O0052102,Card,5611.75
PAY0076402,O0014285,NetBanking,3056.34
PAY0076403,O0018973,Unknown,23818.52
PAY0076404,O0076817,NetBanking,17980.47
PAY0076405,O0050248,Card,182.6
PAY0076406,O0084209,UPI,2484.59
PAY0076407,O0094181,COD,14895.66
PAY0076408,O0099522,COD,22339.97
PAY0076409,O0087011,COD,23461.28
PAY0076410,O0087188,Unknown,15973.28
PAY0076411,O0008801,NetBanking,23492.08
PAY0076412,O0074489,UPI,19154.94
PAY0076413,O0016491,UPI,7218.16
PAY0076414,O0034206,UPI,20248.12
PAY0076415,O0095004,UPI,4847.91
PAY0076416,O0039237,Unknown,14539.76
PAY0076417,O0022064,Card,5774.6
PAY0076418,O0082332,Unknown,20471.66
PAY0076419,O0008345,UPI,3339.9
PAY0076421,O0004155,Card,14908.69
PAY0076422,O0029504,UPI,13114.55
PAY0076423,O0090429,COD,11462.43
PAY0076424,O0074343,UPI,20698.32
PAY0076425,O0008908,Unknown,4677.07
PAY0076426,O0074462,UPI,16717.63
PAY0076427,O0032441,UPI,15773.69
PAY0076428,O0082078,COD,1095.86
PAY0076429,O0086675,Card,14171.77
PAY0076430,O0008487,NetBanking,13194.85
PAY0076431,O0011765,Card,16029.48
PAY0076432,O0033654,Card,15921.58
PAY0076433,O0040509,UPI,1968.06
PAY0076434,O0030095,UPI,18660.33
PAY0076435,O0095633,Unknown,22776.13
PAY0076436,O0001385,Card,8964.12
PAY0076437,O0027643,Card,13211.51
PAY0076438,O0089904,UPI,666.84
PAY0076439,O0001385,UPI,23106.53
PAY0076440,O0071353,Card,10390.2
PAY0076441,O0083381,Card,22340.83
PAY0076442,O0043757,UPI,4885.92
PAY0076443,O0032893,COD,4193.36
PAY0076444,O0087155,UPI,6385.75
PAY0076445,O0039546,UPI,11001.3
PAY0076446,O0001055,UPI,22394.83
PAY0076447,O0061828,UPI,22436.58
PAY0076448,O0091921,COD,19203.13
PAY0076449,O0001522,NetBanking,20490.58
PAY0076450,O0053752,UPI,1833.6
PAY0076451,O0079856,Unknown,14874.12
PAY0076452,O0069338,Unknown,4686.58
PAY0076453,O0078513,Card,21679.64
PAY0076454,O0063819,COD,28.11
PAY0076455,O0084711,UPI,7648.13
PAY0076456,O0098183,UPI,8873.65
PAY0076457,O0061031,UPI,5952.79
PAY0076458,O0048583,UPI,21491.99
PAY0076459,O0075365,UPI,12370.35
PAY0076460,O0039789,Card,8547.45
PAY0076461,O0024554,UPI,12264.68
PAY0076462,O0085996,Card,12829.89
PAY0076463,O0070404,Card,11514.32
PAY0076464,O0022081,Unknown,23844.24
PAY0076465,O0067410,NetBanking,16052.89
PAY0076466,O0074039,Card,24878.28
PAY0076467,O0014886,UPI,2604.73
PAY0076468,O0039523,UPI,21475.33
PAY0076469,O0092503,Card,1104.04
PAY0076470,O0046689,UPI,1697.71
PAY0076471,O0061250,Card,24600.76
PAY0076472,O0059369,NetBanking,4689.9
PAY0076473,O0062314,Unknown,14818.46
PAY0076474,O0087506,UPI,21465.54
PAY0076475,O0086265,Unknown,20351.36
PAY0076476,O0082380,Unknown,6826.24
PAY0076477,O0076074,UPI,4703.51
PAY0076478,O0091685,UPI,2589.46
PAY0076479,O0047967,Unknown,22728.75
PAY0076480,O0094998,COD,9995.75
PAY0076481,O0055950,Card,11762.5
PAY0076482,O0040907,NetBanking,24222.85
PAY0076483,O0054650,UPI,20912.18
PAY0076484,O0018731,UPI,14854.86
PAY0076485,O0009846,UPI,11406.01
PAY0076486,O0024105,UPI,14800.53
PAY0076487,O0055484,UPI,11453.27
PAY0076488,O0016587,Card,12162.41
PAY0076489,O0071964,COD,-32.91
PAY0076490,O0053393,Card,17117.29
PAY0076491,O0002289,UPI,10755.65
PAY0076492,O0020548,Unknown,4395.71
PAY0076493,O0056247,Card,9253.06
PAY0076494,O0060372,Card,1712.28
PAY0076495,O0005765,UPI,202.94
PAY0076496,O0090422,UPI,2961.05
PAY0076497,O0052454,NetBanking,6366.47
PAY0076498,O0054762,Card,18359.54
PAY0076499,O0099201,UPI,17818.02
PAY0076500,O0058435,UPI,24307.72
PAY0076501,O0032996,UPI,24869.62
PAY0076502,O0062187,UPI,498.63
PAY0076503,O0057087,UPI,4601.86
PAY0076504,O0093498,UPI,19413.28
PAY0076505,O0002889,UPI,9630.59
PAY0076506,O0078247,UPI,9595.15
PAY0076507,O0086145,NetBanking,372.01
PAY0076508,O0089588,COD,11673.23
PAY0076509,O0045626,NetBanking,18313.95
PAY0076510,O0059739,UPI,23178.37
PAY0076511,O0002964,UPI,6915.77
PAY0076512,O0075041,Unknown,21466.38
PAY0076513,O0040899,NetBanking,5794.5
PAY0076514,O0055072,COD,24988.12
PAY0076515,O0079243,UPI,19084.03
PAY0076516,O0000711,UPI,2767.94
PAY0076517,O0078016,UPI,20145.14
PAY0076518,O0091104,COD,21755.57
PAY0076519,O0032499,NetBanking,5311.66
PAY0076520,O0041244,UPI,13389.38
PAY0076521,O0043582,Card,1647.96
PAY0076522,O0088007,Unknown,18865.5
PAY0076523,O0044216,Card,2713.61
PAY0076524,O0037021,Card,4705.24
PAY0076525,O0038754,Card,3709.36
PAY0076526,O0085950,COD,16432.07
PAY0076527,O0095613,UPI,14127.58
PAY0076528,O0045768,UPI,23762.73
PAY0076529,O0088874,UPI,5232.9
PAY0076530,O0085401,NetBanking,939.73
PAY0076531,O0013847,Card,4879.52
PAY0076532,O0097174,COD,4531.33
PAY0076533,O0032939,UPI,12074.03
PAY0076534,O0046882,Card,9501.27
PAY0076535,O0044364,Card,9012.66
PAY0076536,O0085347,Card,15033.12
PAY0076537,O0018313,NetBanking,5021.68
PAY0076538,O0073869,COD,21395.28
PAY0076539,O0082241,Unknown,23328.88
PAY0076540,O0022759,COD,20683.77
PAY0076541,O0078374,UPI,19252.59
PAY0076542,O0006742,COD,14464.85
PAY0076543,O0047386,Card,8065.72
PAY0076544,O0087878,Unknown,8503.07
PAY0076545,O0089943,UPI,22383.86
PAY0076546,O0099089,Unknown,12273.96
PAY0076547,O0070596,NetBanking,24301.0
PAY0076548,O0062574,UPI,24180.38
PAY0076549,O0064315,COD,3906.28
PAY0076550,O0024005,NetBanking,13751.18
PAY0076551,O0087119,Card,16876.32
PAY0076552,O0023273,COD,21195.16
PAY0076553,O0015270,COD,22947.06
PAY0076554,O0055210,UPI,17061.88
PAY0076555,O0011775,Card,17673.48
PAY0076556,O0062630,UPI,7088.38
PAY0076557,O0019636,Unknown,22224.88
PAY0076558,O0035752,Card,8762.4
PAY0076559,O0043194,UPI,14024.99
PAY0076560,O0014736,UPI,17465.41
PAY0076561,O0097100,NetBanking,21690.5
PAY0076562,O0003599,UPI,15406.66
PAY0076563,O0099310,UPI,8039.58
PAY0076564,O0012314,COD,21158.44
PAY0076565,O0067542,Unknown,18393.62
PAY0076566,O0051288,NetBanking,18117.4
PAY0076567,O0050323,NetBanking,20980.88
PAY0076568,O0037478,UPI,2172.18
PAY0076569,O0072417,UPI,2155.66
PAY0076570,O0076707,UPI,14643.84
PAY0076571,O0048364,Card,21902.72
PAY0076572,O0005483,COD,16988.53
PAY0076573,O0058110,Card,8405.82
PAY0076574,O0017790,UPI,18722.89
PAY0076575,O0065741,Card,17844.77
PAY0076576,O0035244,NetBanking,3063.98
PAY0076577,O0052818,NetBanking,1318.84
PAY0076578,O0089300,COD,248.5
PAY0076579,O0063525,NetBanking,1716.55
PAY0076580,O0097275,UPI,17700.64
PAY0076581,O0074645,COD,5065.02
PAY0076582,O0075741,Card,2920.33
PAY0076583,O0080707,UPI,15896.89
PAY0076584,O0005958,NetBanking,15868.82
PAY0076585,O0022600,Unknown,23666.09
PAY0076586,O0093456,UPI,16919.97
PAY0076587,O0006030,Card,13821.71
PAY0076588,O0044625,UPI,9385.23
PAY0076589,O0048474,UPI,18837.4
PAY0076590,O0017095,NetBanking,4252.73
PAY0076591,O0064591,NetBanking,19087.89
PAY0076592,O0098513,Card,403.16
PAY0076593,O0099968,Unknown,10941.58
PAY0076594,O0032785,UPI,19435.87
PAY0076595,O0095163,NetBanking,1004.56
PAY0076596,O0096832,COD,24166.2
PAY0076597,O0019836,NetBanking,8138.38
PAY0076598,O0069900,UPI,21321.01
PAY0076599,O0029073,UPI,7498.85
PAY0076600,O0084656,NetBanking,6455.43
PAY0076601,O0088456,NetBanking,11436.88
PAY0076602,O0010993,Unknown,9391.44
PAY0076603,O0067990,NetBanking,19838.72
PAY0076604,O0093243,COD,603.1
PAY0076605,O0036114,Card,9051.62
PAY0076606,O0025325,Card,23582.86
PAY0076607,O0063446,UPI,13950.78
PAY0076608,O0000056,UPI,7941.26
PAY0076609,O0070808,NetBanking,19797.93
PAY0076610,O0075678,COD,7062.82
PAY0076611,O0081594,Card,13307.21
PAY0076612,O0042234,NetBanking,6628.92
PAY0076613,O0090430,NetBanking,5930.47
PAY0076614,O0023989,NetBanking,9280.5
PAY0076615,O0072262,Card,21538.43
PAY0076616,O0060896,NetBanking,19613.69
PAY0076617,O0094970,COD,15938.51
PAY0076618,O0069603,UPI,14275.95
PAY0076619,O0048301,COD,20255.35
PAY0076620,O0009611,UPI,20156.01
PAY0076621,O0087275,UPI,10224.47
PAY0076622,O0044176,COD,20081.7
PAY0076623,O0049785,UPI,15324.32
PAY0076624,O0082333,COD,20666.93
PAY0076625,O0016880,COD,3417.62
PAY0076626,O0064933,Unknown,6370.48
PAY0076627,O0067189,Card,21862.39
PAY0076628,O0060538,Unknown,7997.0
PAY0076629,O0004046,NetBanking,6274.24
PAY0076630,O0013735,Unknown,8484.92
PAY0076631,O0016049,Card,1490.43
PAY0076632,O0094033,UPI,8707.36
PAY0076633,O0051774,Unknown,10558.7
PAY0076634,O0065953,UPI,18989.75
PAY0076635,O0010037,UPI,19339.53
PAY0076636,O0074467,NetBanking,21988.69
PAY0076637,O0098680,UPI,13616.11
PAY0076638,O0074960,NetBanking,3677.17
PAY0076639,O0015178,NetBanking,7264.32
PAY0076640,O0028393,COD,19950.89
PAY0076641,O0000139,COD,13701.01
PAY0076642,O0031218,COD,11403.02
PAY0076643,O0013257,NetBanking,22671.67
PAY0076644,O0064608,UPI,211.5
PAY0076645,O0077496,NetBanking,13705.97
PAY0076646,O0019766,Unknown,10671.97
PAY0076647,O0053291,UPI,24704.18
PAY0076648,O0014158,UPI,21470.18
PAY0076649,O0028767,Unknown,24821.73
PAY0076650,O0033813,NetBanking,8433.98
PAY0076651,O0090750,UPI,12939.42
PAY0076652,O0070926,COD,4221.42
PAY0076653,O0011187,COD,18479.48
PAY0076654,O0035043,COD,13762.24
PAY0076655,O0078998,UPI,21776.04
PAY0076656,O0003404,COD,19670.76
PAY0076657,O0075350,UPI,16281.35
PAY0076658,O0067433,Unknown,15008.26
PAY0076659,O0056595,COD,5826.46
PAY0076660,O0057457,COD,1731.56
PAY0076661,O0048387,UPI,3761.78
PAY0076662,O0093876,Unknown,8405.07
PAY0076663,O0054259,Unknown,18063.71
PAY0076664,O0041510,UPI,5385.23
PAY0076665,O0076151,UPI,12463.75
PAY0076666,O0050508,Unknown,15030.36
PAY0076667,O0092452,Unknown,9123.22
PAY0076668,O0032689,NetBanking,6073.33
PAY0076669,O0057979,Unknown,21193.81
PAY0076670,O0063154,COD,15968.75
PAY0076671,O0005440,UPI,567.43
PAY0076672,O0031451,Unknown,9715.82
PAY0076673,O0075360,UPI,7762.66
PAY0076674,O0018420,UPI,23017.61
PAY0076675,O0087307,COD,7403.06
PAY0076676,O0088077,NetBanking,16075.36
PAY0076677,O0006055,UPI,9528.26
PAY0076678,O0005646,COD,6526.44
PAY0076679,O0011813,NetBanking,2879.3
PAY0076680,O0032364,Card,10429.8
PAY0076681,O0072155,NetBanking,11447.55
PAY0076682,O0087812,Card,16991.13
PAY0076683,O0001013,Card,525.56
PAY0076684,O0048860,Card,15687.35
PAY0076685,O0075992,UPI,22841.55
PAY0076686,O0099418,Unknown,3572.0
PAY0076687,O0041940,NetBanking,19553.04
PAY0076688,O0024584,UPI,12777.9
PAY0076689,O0057715,UPI,16168.82
PAY0076690,O0061356,COD,5274.81
PAY0076691,O0068365,UPI,5927.2
PAY0076692,O0017606,NetBanking,8079.53
PAY0076693,O0012092,UPI,24446.44
PAY0076694,O0094134,NetBanking,15627.36
PAY0076695,O0081181,Card,10051.94
PAY0076696,O0032787,COD,21903.56
PAY0076697,O0023059,NetBanking,9510.53
PAY0076698,O0041355,Card,18810.72
PAY0076699,O0083336,Card,2333.8
PAY0076700,O0001576,Card,19962.23
PAY0076701,O0001310,NetBanking,23930.56
PAY0076702,O0028693,UPI,20644.64
PAY0076703,O0057846,Unknown,4051.81
PAY0076704,O0068292,Card,14369.68
PAY0076705,O0093483,UPI,73.61
PAY0076706,O0067889,Card,3242.26
PAY0076707,O0081562,Unknown,11223.24
PAY0076708,O0034556,COD,17800.08
PAY0076709,O0042936,NetBanking,15603.17
PAY0076710,O0001294,Card,24208.61
PAY0076711,O0025947,UPI,13344.96
PAY0076712,O0002172,NetBanking,12929.35
PAY0076713,O0002586,NetBanking,5971.05
PAY0076714,O0053916,UPI,4122.0
PAY0076715,O0005178,NetBanking,24402.47
PAY0076716,O0063721,NetBanking,11822.82
PAY0076717,O0094672,COD,20715.5
PAY0076718,O0096686,UPI,11552.32
PAY0076719,O0064768,UPI,13325.25
PAY0076720,O0071293,Card,15969.46
PAY0076721,O0052049,NetBanking,12671.54
PAY0076722,O0001278,UPI,11095.46
PAY0076723,O0066164,Unknown,7897.14
PAY0076724,O0067474,NetBanking,4102.33
PAY0076725,O0042241,UPI,7848.2
PAY0076726,O0055454,Card,8752.65
PAY0076727,O0095971,UPI,15133.38
PAY0076728,O0038276,UPI,14235.28
PAY0076729,O0066550,NetBanking,21369.64
PAY0076730,O0022408,UPI,7911.77
PAY0076731,O0093173,Card,7589.13
PAY0076732,O0083395,NetBanking,19235.6
PAY0076733,O0057442,NetBanking,2117.0
PAY0076734,O0026447,Unknown,16860.57
PAY0076735,O0068232,Unknown,4425.51
PAY0076736,O0043615,Card,18389.33
PAY0076737,O0024285,Card,16206.34
PAY0076738,O0020303,UPI,17197.19
PAY0076739,O0099316,UPI,14906.6
PAY0076740,O0055715,Card,18276.23
PAY0076741,O0061602,NetBanking,21088.72
PAY0076742,O0021627,UPI,4130.19
PAY0076743,O0053875,UPI,19349.58
PAY0076744,O0070633,Unknown,5600.58
PAY0076745,O0031151,Card,12769.18
PAY0076746,O0013237,Card,17023.52
PAY0076747,O0044705,Card,8142.55
PAY0076748,O0062856,COD,3616.93
PAY0076749,O0018540,COD,15563.6
PAY0076750,O0089920,COD,13580.78
PAY0076751,O0091237,Unknown,15798.09
PAY0076752,O0036546,Card,23764.68
PAY0076753,O0036144,UPI,23796.05
PAY0076754,O0043381,Card,4125.08
PAY0076755,O0043320,UPI,20016.48
PAY0076756,O0092428,NetBanking,16721.87
PAY0076757,O0098750,NetBanking,11378.15
PAY0076758,O0029411,COD,10252.75
PAY0076759,O0016645,Card,13032.78
PAY0076760,O0022116,Card,15739.18
PAY0076761,O0082539,Card,656.53
PAY0076762,O0027601,UPI,12027.11
PAY0076763,O0063895,COD,6945.25
PAY0076764,O0054401,UPI,12053.79
PAY0076765,O0083082,UPI,20333.7
PAY0076766,O0069766,Unknown,14442.93
PAY0076767,O0023573,Unknown,21411.68
PAY0076768,O0014583,UPI,13331.62
PAY0076769,O0020628,Card,8382.44
PAY0076770,O0074777,Card,13864.38
PAY0076771,O0067466,COD,10165.83
PAY0076772,O0026923,COD,13513.78
PAY0076773,O0058740,Unknown,10199.51
PAY0076774,O0031742,Unknown,18657.58
PAY0076775,O0083083,UPI,9274.41
PAY0076776,O0062892,Card,8571.55
PAY0076777,O0020232,UPI,535.81
PAY0076778,O0047206,Card,6994.9
PAY0076779,O0080780,NetBanking,2443.98
PAY0076780,O0021090,COD,5483.6
PAY0076781,O0015629,NetBanking,23521.34
PAY0076782,O0089561,Card,10747.59
PAY0076783,O0083236,NetBanking,24211.37
PAY0076784,O0002258,COD,11184.88
PAY0076785,O0057497,UPI,3245.5
PAY0076786,O0011976,UPI,17884.62
PAY0076787,O0035980,UPI,14007.6
PAY0076788,O0046654,Unknown,17847.03
PAY0076789,O0093744,UPI,2976.3
PAY0076790,O0062036,UPI,6985.35
PAY0076791,O0020991,UPI,17304.17
PAY0076792,O0017294,UPI,1711.01
PAY0076793,O0033109,UPI,37.15
PAY0076794,O0099308,COD,5895.81
PAY0076795,O0050318,UPI,12589.44
PAY0076796,O0089662,UPI,762.65
PAY0076797,O0042696,UPI,6980.45
PAY0076798,O0010053,COD,18420.04
PAY0076799,O0063085,Unknown,15093.19
PAY0076800,O0010603,UPI,4371.41
PAY0076801,O0003166,UPI,10360.45
PAY0076802,O0067743,Card,8479.59
PAY0076803,O0046462,COD,14434.1
PAY0076804,O0099519,COD,16141.74
PAY0076805,O0055207,COD,10031.13
PAY0076806,O0030766,Unknown,11606.44
PAY0076807,O0048932,NetBanking,24061.5
PAY0076808,O0055743,Unknown,9499.87
PAY0076809,O0005931,NetBanking,8189.3
PAY0076810,O0033540,Card,-11.66
PAY0076811,O0054956,Card,17525.41
PAY0076812,O0047360,COD,21720.72
PAY0076813,O0095076,Card,23979.8
PAY0076814,O0005276,Unknown,21193.53
PAY0076815,O0032326,NetBanking,23488.39
PAY0076816,O0025579,COD,8001.1
PAY0076817,O0004155,UPI,16671.98
PAY0076818,O0026940,COD,8458.93
