product_id,category,price,brand,stock
P006438,Beauty,387.68,,866
P006439,,675.74,Nike,356
P006440,Fashion,737.33,sony,624
P006441,Sports,1672.06,Boat,543
P006442,Beauty,161.26,sony,7
P006443,electronics,545.3,sony,592
P006444,Electronics,328.74,Sony,870
P006445,electronics,226.57,Sony,477
P006446,Fashion,678.49,Boat,126
P006447,Home,326.92,Sony,848
P006448,Beauty,380.14,Boat,625
P006449,Home,395.69,Boat,459
P006450,,100.29,Sony,810
P006451,Beauty,271.97,Boat,937
P006452,electronics,199.48,Boat,182
P006453,Beauty,101.71,sony,541
P006454,Sports,139.22,Nike,-14
P006455,Home,506.4,Sony,206
P006456,Beauty,477.67,Sony,30
P006457,Fashion,130.95,Samsung,582
P006458,Fashion,1304.53,Samsung,828
P006459,Fashion,143.15,Samsung,329
P006460,Home,613.2,,918
P006461,electronics,430.39,Samsung,817
P006462,,826.07,Boat,65
P006463,Home,687.56,sony,-19
P006464,Fashion,340.86,Nike,471
P006465,Home,243.36,Nike,691
P006466,Electronics,243.61,sony,927
P006467,Fashion,449.14,Nike,755
P006468,Home,218.1,Nike,817
P006469,,198.78,Nike,748
P006470,,239.28,,182
P006471,electronics,239.25,Boat,843
P006472,Electronics,286.68,Samsung,300
P006473,Home,280.57,,104
P006474,Sports,424.68,Nike,959
P006475,electronics,480.02,sony,110
P006476,Home,699.68,Sony,919
P006477,Electronics,351.14,Boat,363
P006478,Fashion,429.07,,517
P006479,Fashion,594.87,,104
P006480,electronics,250.47,Boat,363
P006481,Electronics,117.06,Nike,512
P006482,Electronics,374.76,sony,491
P006483,Home,629.1,Sony,702
P006484,Electronics,601.28,Nike,790
P006485,Home,208.16,Boat,-12
P006486,Beauty,173.98,Nike,641
P006487,Electronics,52.92,sony,373
P006488,Fashion,607.87,Samsung,20
P006489,Home,735.87,Nike,974
P006490,Fashion,240.19,,909
P006491,Fashion,344.23,Samsung,94
P006492,Fashion,1328.22,Sony,657
P006493,electronics,823.46,Sony,777
P006494,Home,334.42,sony,477
P006495,Sports,426.54,Nike,426
P006496,,827.76,Sony,777
P006497,Beauty,1161.7,Sony,590
P006498,electronics,196.21,Boat,938
P006499,Beauty,442.9,Sony,472
P006500,Beauty,526.68,,439
P006501,electronics,502.01,,338
P006502,Home,462.48,Samsung,9
P006503,Fashion,330.02,,302
P006504,Home,319.46,,486
P006505,Beauty,190.9,,416
P006506,Electronics,555.81,Samsung,823
P006507,Electronics,459.42,Samsung,290
P006508,Beauty,524.14,Sony,687
P006509,Home,254.18,sony,952
P006510,Electronics,485.39,sony,204
P006511,,445.8,Sony,517
P006512,Home,657.63,Boat,719
P006513,Beauty,318.58,Samsung,68
P006514,electronics,264.94,Samsung,853
P006515,,122.77,Nike,274
P006516,Fashion,352.41,sony,943
P006517,Fashion,750.97,,979
P006518,Fashion,229.55,Sony,478
P006519,Beauty,565.8,Nike,228
P006520,Sports,666.05,Nike,53
P006521,Sports,510.87,Samsung,837
P006522,Electronics,794.56,Boat,26
P006523,Electronics,299.91,Boat,329
P006524,electronics,436.49,sony,192
P006525,Home,312.23,Boat,616
P006526,Electronics,125.64,Nike,607
P006527,Home,12554.5,Boat,363
P006528,Fashion,285.02,Sony,306
P006529,Beauty,114.28,,277
P006530,Fashion,599.19,sony,1
P006531,,214.74,Samsung,679
P006532,Fashion,109.2,Boat,445
P006533,Beauty,163.38,,934
P006534,Home,1272.75,,866
P006535,Fashion,571.14,Sony,222
P006536,,490.09,Sony,882
P006537,,547.31,,497
P006538,Sports,554.22,Samsung,628
P006539,electronics,720.37,sony,442
P006540,Sports,349.74,sony,550
P006541,Sports,461.48,,186
P006542,Beauty,103.51,sony,180
P006543,electronics,446.25,,754
P006544,Electronics,579.64,,535
P006545,Sports,505.98,Samsung,543
P006546,Sports,656.82,,269
P006547,Beauty,786.3,sony,598
P006548,Sports,194.68,Sony,831
P006549,,586.19,Nike,324
P006550,Electronics,816.78,,106
P006551,Sports,304.75,sony,650
P006552,Beauty,258.05,sony,494
P006553,,303.79,Nike,770
P006554,Fashion,81537.0,Samsung,238
P006555,Sports,476.41,Samsung,657
P006556,Home,219.0,Nike,858
P006557,Fashion,563.84,sony,647
P006558,Electronics,848.62,Sony,66
P006559,Sports,218.11,sony,984
P006560,electronics,1796.18,Boat,12
P006561,,1277.22,,772
P006562,Home,458.56,Samsung,166
P006563,Fashion,340.44,Samsung,188
P006564,Sports,493.78,Sony,970
P006565,Beauty,728.02,Samsung,660
P006566,Home,1537.65,Samsung,546
P006567,Electronics,252.09,sony,706
P006568,Beauty,215.82,,317
P006569,Electronics,326.71,Samsung,518
P006570,Home,271.17,Nike,310
P006571,Sports,724.39,Boat,981
P006572,Fashion,1001.83,Boat,632
P006573,Home,132.23,Sony,526
P006574,Sports,905.33,Sony,500
P006575,Fashion,382.68,,530
P006576,Sports,433.21,,296
P006577,Sports,273.95,Boat,351
P006578,Electronics,503.51,sony,257
P006579,Sports,930.74,Nike,794
P006580,Fashion,702.73,sony,997
P006581,,78.28,Nike,853
P006582,Fashion,785.77,,556
P006583,Home,640.65,Nike,966
P006584,Beauty,253.58,Nike,242
P006585,Fashion,703.23,Boat,632
P006586,Sports,312.18,,642
P006587,Beauty,183.68,sony,804
P006588,,2316.49,Sony,562
P006589,Beauty,813.93,Samsung,647
P006590,,318.19,Sony,803
P006591,Fashion,833.59,Boat,258
P006592,Sports,314.83,Boat,493
P006593,Electronics,367.67,,59
P006594,electronics,903.36,Boat,208
P006595,Sports,285.5,Nike,367
P006596,Sports,378.94,Sony,781
P006597,Fashion,209.19,Nike,465
P006598,Home,767.9,Boat,484
P006599,Fashion,842.31,,16
P006600,Electronics,228.01,,333
P006601,Electronics,473.6,,863
P006602,Home,497.0,Sony,434
P006603,Electronics,340.56,Boat,106
P006604,Fashion,587.07,Boat,77
P006605,Electronics,315.31,Boat,507
P006606,Fashion,562.02,,919
P006607,,159.44,Sony,353
P006608,Home,419.8,Boat,555
P006609,Sports,471.04,Samsung,118
P006610,Electronics,303.97,Samsung,902
P006611,Fashion,162.63,Nike,730
P006612,Beauty,509.4,Samsung,281
P006613,Electronics,374.93,,388
P006614,,381.86,Boat,274
P006615,Fashion,266.69,Boat,107
P006616,Sports,496.18,Samsung,3
P006617,,274.68,Boat,887
P006618,Beauty,247.7,,68
P006619,,751.91,Samsung,33
P006620,Beauty,439.06,Nike,935
P006621,Sports,252.92,,352
P006622,Fashion,603.89,,197
P006623,electronics,83.18,sony,832
P006624,,429.45,Samsung,730
P006625,Home,982.24,Boat,96
P006626,electronics,297.88,Sony,818
P006627,Electronics,385.36,Samsung,401
P006628,Fashion,504.82,sony,963
P006629,Home,410.32,Samsung,737
P006630,Fashion,12497.5,Sony,253
P006631,electronics,1622.61,Samsung,198
P006632,electronics,222.81,Nike,495
P006633,electronics,1547.03,,793
P006634,Sports,408.82,,782
P006635,Home,4193.32,Nike,113
P006636,,536.46,Sony,215
P006637,Electronics,934.95,Samsung,272
P006638,Home,777.77,Samsung,579
P006639,Fashion,596.08,Samsung,827
P006640,Electronics,476.42,,355
P006641,Sports,95.8,Sony,524
P006642,Sports,638.1,Samsung,441
P006643,Beauty,250.96,Nike,542
P006644,Electronics,396.13,,370
P006645,Sports,297.5,Boat,435
P006646,,378.91,Sony,256
P006647,Home,246.45,Sony,0
P006648,Beauty,439.41,Nike,491
P006649,Home,255.81,Samsung,553
P006650,electronics,502.62,sony,263
P006651,Home,1001.13,,367
P006652,Electronics,768.62,Nike,651
P006653,Beauty,1186.52,Nike,574
P006654,Home,282.34,,148
P006655,Home,320.33,Nike,859
P006656,,11664.5,Samsung,719
P006657,,623.25,,-10
P006658,Sports,1543.95,sony,36
P006659,electronics,516.98,Boat,655
P006660,Home,376.48,,230
P006661,Fashion,121.6,,355
P006662,,79.19,sony,340
P006663,Fashion,291.94,,696
P006664,Electronics,83.19,Boat,361
P006665,Electronics,1431.39,sony,371
P006666,Electronics,219.72,sony,284
P006667,,169.58,Boat,770
P006668,Fashion,324.41,Nike,509
P006669,Electronics,535.43,Nike,889
P006670,,119.69,sony,55
P006671,Home,408.99,Samsung,479
P006672,Fashion,646.89,Samsung,286
P006673,Home,154.13,Nike,63
P006674,Sports,457.93,,933
P006675,Fashion,160.54,Samsung,378
P006676,Electronics,818.45,Nike,986
P006677,Home,226.24,Nike,765
P006678,Beauty,318.63,Sony,982
P006679,Electronics,247.39,Samsung,687
P006680,electronics,117.02,Nike,846
P006681,,1678.3,sony,486
P006682,Beauty,552.79,Boat,706
P006683,Sports,950.57,Sony,521
P006684,Electronics,654.68,Nike,420
P006685,electronics,155.13,Boat,980
P006686,Home,1314.48,Sony,389
P006687,Home,281.37,sony,781
P006688,Fashion,528.52,,63
P006689,Fashion,435.88,Sony,680
P006690,Home,500.57,Boat,491
P006691,Beauty,135.46,,826
P006692,Sports,92.38,,210
P006693,Home,252.41,Samsung,374
P006694,Sports,989.08,,207
P006695,Beauty,148.59,sony,155
P006696,Sports,309.45,sony,944
P006697,Beauty,184.66,Samsung,379
P006698,Home,197.01,Samsung,216
P006699,Home,294.42,sony,379
P006700,Fashion,327.0,Boat,91
P006701,Home,321.31,sony,824
P006702,electronics,665.7,Samsung,364
P006703,electronics,311.37,Sony,876
P006704,Home,1006.42,Samsung,775
P006705,Electronics,656.28,,413
P006706,,603.63,sony,834
P006707,Fashion,385.4,Nike,406
P006708,Beauty,394.38,Boat,742
P006709,,368.48,,430
P006710,Fashion,182.1,,942
P006711,electronics,553.43,,272
P006712,Beauty,11684.5,,509
P006713,,262.16,Samsung,327
P006714,Fashion,11729.0,Boat,406
P006715,Sports,415.32,Nike,328
P006716,Beauty,106.64,Samsung,216
P006717,Fashion,386.49,,771
P006718,Sports,292.77,sony,47
P006719,,950.95,,71
P006720,,315.71,Boat,408
P006721,Fashion,367.67,Samsung,415
P006722,electronics,402.84,Samsung,622
P006723,,271.75,Nike,489
P006724,electronics,859.32,Sony,643
P006725,Beauty,460.07,,500
P006726,Beauty,250.45,Sony,129
P006727,,237.04,Samsung,887
P006728,Beauty,424.01,,609
P006729,Sports,479.37,Samsung,472
P006730,Fashion,736.54,Nike,140
P006731,Electronics,552.04,Nike,617
P006732,Sports,229.7,Sony,845
P006733,Sports,379.07,sony,954
P006734,Fashion,464.97,,888
P006735,Electronics,991.33,,667
P006736,Home,528.65,Nike,704
P006737,Sports,200.45,sony,396
P006738,Home,195.11,,98
P006739,Fashion,136.27,Samsung,56
P006740,Sports,777.74,Sony,701
P006741,Electronics,417.69,sony,752
P006742,electronics,508.3,sony,125
P006743,Electronics,2526.27,,654
P006744,Sports,576.02,,824
P006745,,165.74,Samsung,787
P006746,Home,916.93,,160
P006747,,435.6,,464
P006748,Beauty,801.31,Nike,172
P006749,,752.49,Nike,826
P006750,Electronics,70.73,,366
P006751,Beauty,405.86,Nike,366
P006752,Beauty,958.26,Boat,297
P006753,Sports,20655.5,sony,436
P006754,electronics,188.0,Samsung,824
P006755,Sports,415.75,Nike,925
P006756,Home,14608.5,Samsung,546
P006757,Sports,478.55,Boat,965
P006758,Sports,141.28,sony,733
P006759,Beauty,410.93,sony,455
P006760,Beauty,833.1,sony,240
P006761,Fashion,413.6,,24
P006762,Fashion,121.67,Samsung,126
P006763,,694.71,Samsung,250
P006764,Electronics,71.24,Samsung,460
P006765,electronics,670.63,,278
P006766,,212.46,sony,60
P006767,,239.66,Samsung,732
P006768,Fashion,205.05,Sony,734
P006769,Fashion,245.08,sony,555
P006770,Beauty,339.97,sony,867
P006771,Sports,409.37,sony,882
P006772,Beauty,480.09,,684
P006773,electronics,194.04,Samsung,762
P006774,electronics,283.23,Samsung,423
P006775,Electronics,1268.21,,444
P006776,Beauty,2903.58,Boat,99
P006777,Beauty,420.32,Boat,506
P006778,Sports,132.33,,22
P006779,,490.39,Nike,907
P006780,electronics,771.93,Boat,990
P006781,Fashion,276.04,Boat,173
P006782,,528.89,Samsung,534
P006783,Fashion,448.83,Boat,787
P006784,electronics,330.94,Boat,223
P006785,electronics,378.05,Sony,-2
P006786,Sports,931.09,,266
P006787,,216.71,Nike,453
P006788,Sports,398.81,Boat,975
P006789,Beauty,506.58,,391
P006790,Sports,405.79,sony,938
P006791,electronics,230.17,Samsung,586
P006792,Electronics,27358.0,Boat,677
P006793,Beauty,198.23,Sony,561
P006794,Sports,634.95,,380
P006795,Sports,347.67,,608
P006796,,644.43,Samsung,410
P006797,Electronics,597.01,Samsung,61
P006798,Electronics,340.01,Boat,324
P006799,Electronics,632.75,,585
P006800,Home,826.35,Boat,326
P006801,Beauty,394.09,,273
P006802,electronics,561.97,,238
P006803,,932.21,Samsung,385
P006804,electronics,442.27,,79
P006805,electronics,273.3,Samsung,649
P006806,Fashion,574.47,Samsung,635
P006807,Fashion,320.27,Boat,452
P006808,,453.11,sony,37
P006809,Sports,243.3,sony,979
P006810,Electronics,186.3,Boat,180
P006811,,5910.5,Boat,671
P006812,,311.48,sony,607
P006813,Beauty,417.74,,406
P006814,electronics,14600.5,Sony,764
P006815,Beauty,132.55,Boat,908
P006816,Home,331.77,sony,939
P006817,,21405.5,sony,597
P006818,,469.82,Nike,993
P006819,,524.33,Samsung,335
P006820,electronics,627.06,,278
P006821,Home,657.34,Samsung,275
P006822,Sports,389.62,,15
P006823,electronics,564.03,sony,277
P006824,electronics,295.89,sony,373
P006825,Home,594.17,Boat,187
P006826,electronics,979.36,Boat,318
P006827,Fashion,834.38,Samsung,132
P006828,,557.86,Sony,461
P006829,Electronics,641.32,Samsung,979
P006830,electronics,156.32,Samsung,572
P006831,Beauty,433.78,sony,189
P006832,Fashion,798.12,Sony,805
P006833,Sports,1926.36,Boat,430
P006834,Fashion,74.07,Samsung,208
P006835,,214.08,Samsung,615
P006836,electronics,374.18,Samsung,309
P006837,Home,2734.67,Nike,797
P006838,electronics,115.3,Boat,970
P006839,Fashion,1132.04,Samsung,203
P006840,Electronics,377.12,Boat,778
P006841,Sports,718.95,sony,956
P006842,Electronics,1044.41,Sony,145
P006843,Sports,816.24,sony,769
P006844,Home,623.9,Boat,761
P006845,,186.59,Samsung,548
P006846,Home,513.66,Samsung,364
P006847,Beauty,605.71,,466
P006848,Fashion,410.05,Sony,945
P006849,Beauty,175.4,Boat,199
P006850,Fashion,578.1,,462
P006851,Beauty,241.02,Nike,131
P006852,Home,720.54,sony,41
P006853,Fashion,561.61,Sony,494
P006854,Electronics,372.42,Nike,239
P006855,Beauty,204.36,Nike,190
P006856,Beauty,13694.5,Samsung,960
P006857,,800.04,sony,639
P006858,,795.75,Nike,347
P006859,Beauty,1087.48,,704
P006860,Electronics,251.6,sony,733
P006861,,658.64,Boat,835
P006862,Beauty,234.04,,431
P006863,Fashion,702.93,sony,945
P006864,Sports,511.62,,966
P006865,,653.33,Boat,408
P006866,Home,93.13,Boat,479
P006867,electronics,736.36,Sony,707
P006868,Sports,380.95,Nike,641
P006869,Sports,429.02,sony,461
P006870,Fashion,374.29,Nike,307
P006871,Sports,164.2,Boat,363
P006872,electronics,502.94,,385
P006873,Home,661.74,Samsung,323
P006874,Sports,272.75,Sony,616
P006875,electronics,204.77,,257
P006876,Sports,538.09,Samsung,699
P006877,,551.72,Sony,642
P006878,Electronics,225.01,sony,994
P006879,Home,615.74,,692
P006880,,1059.44,Boat,604
P006881,Home,448.83,sony,473
P006882,,469.1,,40
P006883,,255.86,sony,267
P006884,Beauty,271.96,Sony,-4
P006885,Sports,1209.39,Nike,879
P006886,Beauty,278.5,Nike,234
P006887,Sports,95.56,,855
P006888,electronics,377.7,Boat,904
P006889,,589.28,,119
P006890,electronics,221.96,Nike,82
P006891,Home,587.11,Nike,184
P006892,Home,488.18,Boat,775
P006893,Electronics,333.71,sony,336
P006894,Fashion,295.01,Samsung,737
P006895,Sports,773.76,,233
P006896,Sports,160.27,Sony,98
P006897,,235.19,Samsung,84
P006898,Fashion,171.18,Samsung,853
P006899,Electronics,258.9,Nike,670
P006900,Fashion,371.91,Sony,125
P006901,Home,296.76,,74
P006902,,603.87,,456
P006903,Beauty,980.48,Samsung,-15
P006904,,585.46,,142
P006905,electronics,278.32,sony,566
P006906,electronics,176.14,Boat,93
P006907,Home,506.88,,914
P006908,electronics,1636.25,Nike,775
P006909,Home,304.68,,549
P006910,electronics,1205.18,Boat,419
P006911,Beauty,455.62,Nike,556
P006912,Sports,440.38,Boat,214
P006913,Beauty,324.18,Boat,747
P006914,Electronics,2373.03,,123
P006915,Sports,30.72,Boat,777
P006916,Fashion,371.36,Nike,382
P006917,Home,294.92,Boat,656
P006918,Home,278.76,Boat,692
P006919,,390.4,Nike,6
P006920,Sports,433.09,sony,189
P006921,Fashion,150.47,Boat,-5
P006922,Beauty,227.85,,587
P006923,Home,97.35,Samsung,905
P006924,Sports,136.1,sony,78
P006925,Electronics,148.74,sony,115
P006926,,250.9,Nike,539
P006927,Sports,1187.49,Boat,47
P006928,Fashion,266.65,Samsung,272
P006929,Beauty,704.35,Sony,-19
P006930,Electronics,742.98,Samsung,633
P006931,electronics,849.36,Samsung,216
P006932,Beauty,291.32,Nike,-16
P006933,Electronics,203.63,Samsung,700
P006934,Fashion,121.71,Boat,367
P006935,,364.01,sony,972
P006936,Sports,466.86,sony,733
P006937,Home,622.2,Sony,445
P006938,Beauty,254.68,Nike,761
P006939,Beauty,570.45,,265
P006940,electronics,609.23,Boat,129
P006941,,486.38,Boat,720
P006942,Sports,373.38,Samsung,111
P006943,Fashion,174.61,Samsung,503
P006944,electronics,361.14,sony,31
P006945,Home,263.87,sony,966
P006946,Electronics,432.42,Sony,351
P006947,Beauty,393.14,Boat,939
P006948,electronics,264.88,Samsung,561
P006949,Electronics,571.26,Nike,410
P006950,Fashion,542.29,sony,565
P006951,Fashion,882.82,sony,540
P006952,Sports,300.91,Sony,414
P006953,Sports,3812.22,Boat,931
P006954,electronics,154.8,,520
P006955,Fashion,441.55,Sony,720
P006956,Home,983.25,Samsung,983
P006957,Home,267.08,sony,804
P006958,electronics,143.67,Nike,419
P006959,Electronics,269.5,sony,973
P006960,Beauty,841.73,Sony,112
P006961,Home,952.97,,500
P006962,Home,294.82,Nike,735
P006963,Home,283.11,Sony,329
P006964,,284.56,Nike,246
P006965,Fashion,333.7,Samsung,461
P006966,Home,251.24,,848
P006967,Sports,366.97,Boat,424
P006968,Fashion,316.21,Samsung,838
P006969,Electronics,166.61,sony,23
P006970,Sports,1066.95,Samsung,700
P006971,,128.96,,179
P006972,,518.12,Sony,905
P006973,Fashion,288.38,Boat,72
P006974,Electronics,359.04,sony,638
P006975,electronics,100.72,Nike,427
P006976,Electronics,539.18,Samsung,875
P006977,Electronics,473.58,Samsung,500
P006978,Electronics,691.03,,745
P006979,Electronics,612.25,,496
P006980,electronics,888.12,Nike,166
P006981,Fashion,644.62,,155
P006982,Fashion,935.6,,597
P006983,Beauty,253.13,sony,836
P006984,Electronics,566.74,sony,613
P006985,Beauty,106.98,,10
P006986,Home,832.58,,993
P006987,Sports,256.61,sony,557
P006988,Beauty,496.57,Samsung,920
P006989,Beauty,1166.0,sony,333
P006990,,283.31,Sony,276
P006991,electronics,420.39,Samsung,533
P006992,,1227.18,,82
P006993,electronics,424.0,Boat,147
P006994,,789.28,,108
P006995,Home,559.45,Nike,739
P006996,,659.49,sony,997
P006997,Electronics,168.7,,444
P006998,,323.05,Samsung,873
P006999,Sports,128.85,Sony,632
P007000,Sports,186.06,Nike,784
P007001,Beauty,306.2,Sony,610
P007002,Home,574.9,,318
P007003,,94.12,,834
P007004,Beauty,210.99,Nike,651
P007005,,259.22,Nike,24
P007006,Fashion,901.38,sony,841
P007007,,48.4,Sony,779
P007008,Beauty,235.24,Boat,789
P007009,Home,24339.5,,766
P007010,Electronics,59.9,Boat,507
P007011,electronics,190.69,Sony,401
P007012,Home,312.11,Boat,318
P007013,Home,156.09,Nike,997
P007014,Electronics,627.58,Boat,307
P007015,electronics,219.98,Sony,480
P007016,Beauty,523.26,Boat,828
P007017,electronics,402.31,Samsung,824
P007018,electronics,98.85,Sony,667
P007019,electronics,426.02,Boat,880
P007020,Home,242.88,Nike,-12
P007021,Fashion,342.23,Sony,464
P007022,Sports,23051.0,,433
P007023,Fashion,532.28,Samsung,970
P007024,Beauty,53.35,,459
P007025,,124.32,Samsung,322
P007026,electronics,815.66,Sony,126
P007027,Home,356.97,Boat,994
P007028,,480.49,sony,831
P007029,Sports,1953.76,Boat,937
P007030,Home,372.97,sony,-9
P007031,,497.2,sony,140
P007032,Fashion,32194.0,Samsung,906
P007033,Home,546.99,Nike,169
P007034,Sports,229.39,Samsung,480
P007035,electronics,468.1,,436
P007036,,622.92,,806
P007037,electronics,393.34,,798
P007038,Home,377.74,Nike,121
P007039,Beauty,226.75,Boat,763
P007040,Sports,585.95,Sony,125
P007041,,328.12,Samsung,708
P007042,Sports,483.82,Samsung,970
P007043,Fashion,316.06,,963
P007044,Sports,684.98,sony,572
P007045,electronics,366.69,Samsung,619
P007046,Fashion,197.26,Boat,243
P007047,Electronics,440.21,Boat,822
P007048,electronics,939.14,Samsung,399
P007049,,323.45,Sony,714
P007050,Beauty,787.94,Boat,368
P007051,electronics,1113.5,Nike,189
P007052,Home,666.59,sony,862
P007053,electronics,370.48,Samsung,321
P007054,electronics,275.45,Samsung,939
P007055,Sports,520.85,Sony,214
P007056,Sports,147.91,sony,836
P007057,Beauty,252.07,Boat,957
P007058,Electronics,399.01,,444
P007059,electronics,598.66,Sony,947
P007060,electronics,239.27,Boat,270
P007061,Electronics,1523.89,sony,991
P007062,Beauty,234.49,,946
P007063,Electronics,244.62,Sony,852
P007064,electronics,302.82,Boat,297
P007065,Beauty,435.48,Sony,800
P007066,Home,477.09,Nike,729
P007067,,100.79,Nike,595
P007068,Sports,255.8,Nike,539
P007069,Beauty,187.84,Nike,443
P007070,Beauty,269.92,Boat,42
P007071,,112.17,Nike,120
P007072,Beauty,367.66,sony,895
P007073,electronics,1234.82,sony,446
P007074,Electronics,641.13,,745
P007075,Electronics,958.0,Boat,694
P007076,electronics,4026.56,Boat,696
P007077,electronics,497.86,Nike,776
P007078,Home,154.29,Nike,350
P007079,Fashion,527.72,Samsung,814
P007080,Beauty,208.08,Boat,830
P007081,Fashion,257.21,sony,797
P007082,,751.76,sony,731
P007083,Electronics,113.55,Samsung,122
P007084,Sports,366.31,Boat,712
P007085,Fashion,156.85,sony,6
P007086,Sports,309.65,sony,36
P007087,electronics,339.75,Nike,124
P007088,Electronics,164.64,Boat,206
P007089,,530.51,,658
P007090,electronics,474.09,Sony,42
P007091,Home,227.31,sony,581
P007092,Fashion,918.9,Sony,913
P007093,electronics,496.84,Boat,661
P007094,Home,16516.0,Boat,700
P007095,Electronics,890.9,Boat,439
P007096,Fashion,507.52,,648
P007097,electronics,1170.14,Boat,572
P007098,Home,1212.54,Boat,383
P007099,electronics,182.63,Nike,923
P007100,,178.75,Sony,492
P007101,Fashion,250.69,sony,796
P007102,Sports,489.32,Boat,951
P007103,,517.11,Boat,841
P007104,,2374.9,Boat,172
P007105,Sports,475.68,Samsung,330
P007106,,987.96,,451
P007107,electronics,462.79,Boat,111
P007108,Home,610.69,Sony,164
P007109,Sports,396.14,Boat,913
P007110,Electronics,430.42,Nike,904
P007111,Electronics,640.43,sony,423
P007112,,715.55,Boat,671
P007113,Electronics,412.19,Samsung,406
P007114,Fashion,178.66,Boat,657
P007115,Electronics,252.77,Nike,294
P007116,Fashion,141.57,Boat,558
P007117,Electronics,696.81,,203
P007118,Home,609.7,Nike,253
P007119,Sports,1219.82,Samsung,695
P007120,Home,203.96,,31
P007121,Sports,482.9,Sony,306
P007122,Electronics,302.77,Samsung,471
P007123,Fashion,1204.39,sony,837
P007124,Beauty,213.91,Samsung,183
P007125,Beauty,183.57,Sony,144
P007126,Fashion,661.91,,993
P007127,Sports,387.92,Sony,27
P007128,,127.81,sony,648
P007129,Electronics,222.34,,232
P007130,Fashion,146.47,Boat,422
P007131,,997.08,Boat,530
P007132,Electronics,662.35,Samsung,939
P007133,electronics,314.21,Boat,897
P007134,Home,304.71,sony,521
P007135,,317.55,Nike,917
P007136,Electronics,156.8,Boat,988
P007137,electronics,393.5,,592
P007138,Fashion,1111.28,Boat,716
P007139,Electronics,360.94,,859
P007140,,997.38,Nike,703
P007141,Electronics,148.05,Nike,925
P007142,Electronics,319.87,Boat,258
P007143,Fashion,985.57,sony,87
P007144,Home,185.64,Nike,153
P007145,,21761.5,Nike,50
P007146,electronics,262.44,sony,432
P007147,Sports,365.22,Boat,185
P007148,Electronics,208.27,Samsung,55
P007149,,533.78,Nike,401
P007150,Sports,604.27,sony,10
P007151,Fashion,222.01,Samsung,279
P007152,Beauty,374.99,Boat,904
P007153,Fashion,1386.62,sony,173
P007154,electronics,303.4,Boat,178
P007155,electronics,421.77,Nike,978
P007156,,448.54,,760
P007157,Beauty,1568.27,sony,465
P007158,Home,412.45,Samsung,512
P007159,Home,722.03,Sony,951
P007160,electronics,556.93,Samsung,193
P007161,Home,827.85,Boat,194
P007162,Home,200.08,Boat,95
P007163,,537.34,Boat,847
P007164,Fashion,173.99,,680
P007165,electronics,100.22,Nike,175
P007166,Home,406.28,,360
P007167,Sports,167.36,Boat,377
P007168,Beauty,1407.67,Samsung,313
P007169,Fashion,346.76,Samsung,-13
P007170,Electronics,862.73,Nike,548
P007171,,358.55,Samsung,203
P007172,Home,897.37,sony,351
P007173,Beauty,2871.19,Samsung,-4
P007174,,424.06,sony,285
P007175,,648.28,Nike,969
P007176,,310.43,Samsung,461
P007177,Electronics,180.44,,317
P007178,Beauty,997.9,Boat,799
P007179,,197.43,,608
P007180,Fashion,433.04,Nike,789
P007181,Beauty,257.89,Boat,587
P007182,Electronics,850.21,,267
P007183,Home,873.87,Samsung,613
P007184,electronics,308.83,Nike,162
P007185,Sports,94.6,Nike,173
P007186,Sports,603.25,Sony,258
P007187,Sports,580.02,Boat,740
P007188,Electronics,612.68,Nike,92
P007189,Home,353.03,sony,990
P007190,,409.3,Nike,242
P007191,Beauty,1597.43,Sony,632
P007192,Sports,284.26,Boat,971
P007193,Electronics,350.11,Sony,463
P007194,Electronics,120.71,Nike,297
P007195,,709.49,,78
P007196,Home,1108.57,Boat,536
P007197,,376.39,,878
P007198,Fashion,302.1,Nike,837
P007199,Electronics,394.99,sony,373
P007200,Home,257.52,Samsung,396
P007201,Home,466.62,Nike,30
P007202,electronics,752.48,Samsung,470
P007203,Sports,23755.0,Boat,628
P007204,,902.11,Samsung,608
P007205,electronics,127.48,Nike,523
P007206,Sports,915.0,Boat,915
P007207,Fashion,117.46,Boat,342
P007208,electronics,680.79,Sony,865
P007209,Beauty,442.38,Nike,139
P007210,Beauty,339.14,sony,552
P007211,electronics,713.06,,780
P007212,,191.63,sony,687
P007213,Sports,258.32,sony,338
P007214,Home,268.98,Samsung,367
P007215,,229.44,sony,216
P007216,Home,664.83,Boat,568
P007217,Beauty,615.43,Sony,101
P007218,Beauty,453.62,sony,320
P007219,Beauty,1126.4,Samsung,569
P007220,Fashion,163.79,Boat,569
P007221,Fashion,967.56,Sony,311
P007222,,147.98,Sony,574
P007223,Sports,513.25,,632
P007224,Home,328.66,Nike,284
P007225,,235.31,Sony,172
P007226,Electronics,319.71,Samsung,603
P007227,electronics,283.42,sony,415
P007228,Home,407.54,Boat,474
P007229,,613.04,sony,-10
P007230,,704.55,Samsung,557
P007231,electronics,193.58,Nike,753
P007232,Beauty,334.46,Sony,472
P007233,Home,529.05,Nike,463
P007234,Fashion,398.27,Nike,716
P007235,Beauty,31504.000000000004,Samsung,552
P007236,Fashion,814.56,Samsung,340
P007237,Electronics,92.13,,352
P007238,Electronics,535.75,,944
P007239,Fashion,421.96,Nike,5
P007240,Electronics,44447.5,,419
P007241,Electronics,196.14,,530
